database,table_name,username,permission_level,last_verified,notes
dim,dim_ref_quote_code_dd,ds_kqzzsjfx_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_kqzzsjfx_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_kqzzsjfx_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_kqzzsjfx_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_kqzzsjfx_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_kqzzsjfx_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_kqzzsjfx_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_kqzzsjfx_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_kqzzsjfx_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_kqzzsjfx_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_kqzzsjfx_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_kqzzsjfx_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_kqzzsjfx_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_kqzzsjfx_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_kqzzsjfx_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_kqzzsjfx_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_kqzzsjfx_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_kqzzsjfx_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_kqzzsjfx_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odss990_ZMDGT139,ds_kqzzsjfx_ro,SELECT,,
ods,odss990_ZMDGT150,ds_kqzzsjfx_ro,SELECT,,
ods,odss990_ZMDGT153,ds_kqzzsjfx_ro,SELECT,,
ods,odss990_tgsb,ds_kqzzsjfx_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_kqzzsjfx_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_kqzzsjfx_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_kqzzsjfx_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_kqzzsjfx_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_kqzzsjfx_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_gqxt_ro,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_gqxt_ro,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_gqxt_ro,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_gqxt_ro,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_gqxt_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_gqxt_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_gqxt_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_gqxt_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_gqxt_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_gqxt_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_gqxt_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_gqxt_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_gqxt_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_gqxt_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_gqxt_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_gqxt_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_gqxt_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_gqxt_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_gqxt_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_gqxt_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_gqxt_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_gqxt_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_gqxt_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odsdt_tm_ldap_user,ds_gqxt_ro,SELECT,,s900 getbom
ods,odss990_ZMDGT139,ds_gqxt_ro,SELECT,,
ods,odss990_ZMDGT150,ds_gqxt_ro,SELECT,,
ods,odss990_ZMDGT153,ds_gqxt_ro,SELECT,,
ods,odss990_tgsb,ds_gqxt_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_gqxt_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_gqxt_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_gqxt_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_gqxt_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_gqxt_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_tvs_ro,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_tvs_ro,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_tvs_ro,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_tvs_ro,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_tvs_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_tvs_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_tvs_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_tvs_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_tvs_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_tvs_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_tvs_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_tvs_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_tvs_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_tvs_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_tvs_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_tvs_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_tvs_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_tvs_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_tvs_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_tvs_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_tvs_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_tvs_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_tvs_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odss990_ZMDGT139,ds_tvs_ro,SELECT,,
ods,odss990_ZMDGT150,ds_tvs_ro,SELECT,,
ods,odss990_ZMDGT153,ds_tvs_ro,SELECT,,
ods,odss990_tgsb,ds_tvs_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_tvs_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_tvs_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_tvs_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_tvs_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_tvs_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_scp_rw,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_scp_rw,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_scp_rw,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_scp_rw,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_scp_rw,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_scp_rw,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_scp_rw,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_scp_rw,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_scp_rw,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_scp_rw,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_scp_rw,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_scp_rw,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_scp_rw,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_scp_rw,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_scp_rw,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_scp_rw,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_scp_rw,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_scp_rw,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_scp_rw,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_scp_rw,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_scp_rw,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_scp_rw,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,ods_slt_s700_mseg,ds_scp_rw,SELECT,,鐗╂枡鍑瘉琛岄」鐩俊鎭?
ods,odscis_base_matkl,ds_scp_rw,SELECT,,鐗╂枡缁?
ods,odscst_production_cost_info,ds_scp_rw,SELECT,,鐢熶骇鎴愭湰灞曠ず鏁版嵁
ods,odsemp_sms_hac_hh_gj_tr_detial,ds_scp_rw,SELECT,,娴峰鍙戣揣閫氱煡鍗曟槑缁?
ods,odsemp_sms_hac_hh_gj_tr_notice,ds_scp_rw,SELECT,,娴峰鍙戣揣閫氱煡鍗?
ods,odsjtplm_his_marketablemachine,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_hwa_bom,ds_scp_rw,SELECT,,bom淇℃伅
ods,odsplm_hac_product_info,ds_scp_rw,SELECT,,椤圭洰銆佷骇鍝佸搴斿叧绯?
ods,odsrdm_t_obj_baseitem,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_obj_ophis,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_obj_rlt,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_obj_type,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_pim_pim,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_pln_milstn,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_psm_pjt,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_wf17_wf17,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_wf24_ext,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_wf_node,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss600_mara,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss600_zts600_zsd080,ds_scp_rw,SELECT,,
ods,odss700_mara,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss700_marc,ds_scp_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odss990_ZMDGT139,ds_scp_rw,SELECT,,
ods,odss990_ZMDGT150,ds_scp_rw,SELECT,,
ods,odss990_ZMDGT153,ds_scp_rw,SELECT,,
ods,odss990_tgsb,ds_scp_rw,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_scp_rw,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_scp_rw,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_scp_rw,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_scp_rw,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_scp_rw,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
ods,odssrmn_md_supp_info,ds_scp_rw,SELECT,,渚涘簲鍟嗕俊鎭〃(涓氬姟鎵ц浣跨敤)
dim,dim_mhr_mos_org_base_info_dd,ds_htc_dmcltc_ro,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_htc_dmcltc_ro,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_htc_dmcltc_ro,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_htc_dmcltc_ro,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_htc_dmcltc_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_htc_dmcltc_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_htc_dmcltc_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_htc_dmcltc_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_htc_dmcltc_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_htc_dmcltc_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_htc_dmcltc_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_htc_dmcltc_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_htc_dmcltc_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_htc_dmcltc_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_htc_dmcltc_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_htc_dmcltc_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_htc_dmcltc_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_htc_dmcltc_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_htc_dmcltc_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_htc_dmcltc_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_htc_dmcltc_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_htc_dmcltc_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_htc_dmcltc_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,odss990_ZMDGT139,ds_htc_dmcltc_ro,SELECT,,
ods,odss990_ZMDGT150,ds_htc_dmcltc_ro,SELECT,,
ods,odss990_ZMDGT153,ds_htc_dmcltc_ro,SELECT,,
ods,odss990_tgsb,ds_htc_dmcltc_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_htc_dmcltc_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_htc_dmcltc_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_htc_dmcltc_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_htc_dmcltc_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_htc_dmcltc_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
dim,dim_mhr_mos_org_base_info_dd,ds_sxgy_zz_ro,SELECT,,缁勭粐涓绘暟鎹熀鏈俊鎭?
dim,dim_mk_shop_detail_dd,ds_sxgy_zz_ro,SELECT,,闂ㄥ簵鏄庣粏琛?
dim,dim_mk_shop_info_dd,ds_sxgy_zz_ro,SELECT,,闂ㄥ簵鍩虹淇℃伅琛?
dim,dim_ref_data_dd,ds_sxgy_zz_ro,SELECT,,鍙傝€冩暟鎹?缂栫爜缁村害琛?
dim,dim_ref_quote_code_dd,ds_sxgy_zz_ro,SELECT,,鍙傝€冩暟鎹?浠ｇ爜缁村害琛?
dw,dim_adm_china_dd,ds_sxgy_zz_ro,SELECT,,鍖哄煙-涓浗琛屾斂鍖哄垝
dw,dim_attr_value_info_dd,ds_sxgy_zz_ro,SELECT,,灞炴€у€间俊鎭淮搴﹁〃
dw,dim_customer_base_info_dd,ds_sxgy_zz_ro,SELECT,,瀹㈡埛涓绘暟鎹熀鏈俊鎭?
dw,dim_customer_trade_info_dd,ds_sxgy_zz_ro,SELECT,,瀹㈡埛璐告槗鍏崇郴淇℃伅淇℃伅
dw,dim_date_nd,ds_sxgy_zz_ro,SELECT,,鏃ユ湡缁村害涓昏〃
dw,dim_material_attr_info_dd,ds_sxgy_zz_ro,SELECT,,鐗╂枡瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_material_base_info_dd,ds_sxgy_zz_ro,SELECT,,鐗╂枡涓绘暟鎹熀鏈俊鎭?
dw,dim_material_class_attr_mapping_dd,ds_sxgy_zz_ro,SELECT,,鐗╂枡鍒嗙被-灞炴€у叧绯绘槧灏勮〃
dw,dim_material_class_info_dd,ds_sxgy_zz_ro,SELECT,,鐗╂枡鍒嗙被淇℃伅骞抽摵灞曠ず琛?
dw,dim_material_sap_compare_dd,ds_sxgy_zz_ro,SELECT,,鐗╂枡绯荤粺缂栫爜瀵圭収
dw,dim_product_addl_info_dd,ds_sxgy_zz_ro,SELECT,,浜у搧闄勫姞淇℃伅-鐗╂枡缁勩€侀攢鍞粍缁囦俊鎭?
dw,dim_product_attr_info_dd,ds_sxgy_zz_ro,SELECT,,浜у搧瀵瑰簲灞炴€у強灞炴€у€间俊鎭?
dw,dim_product_base_info_dd,ds_sxgy_zz_ro,SELECT,,浜у搧涓绘暟鎹熀鏈俊鎭?
dw,dim_product_base_info_nd,ds_sxgy_zz_ro,SELECT,,鐭ヨ瘑搴?浜у搧灞炴€т俊鎭?
dw,dim_product_class_info_dd,ds_sxgy_zz_ro,SELECT,,浜у搧鍒嗙被缁村害琛?
dw,dim_public_reference_data_dd,ds_sxgy_zz_ro,SELECT,,婧愮郴缁熸棤娉ㄩ噴
dw,dim_supplier_base_info_dd,ds_sxgy_zz_ro,SELECT,,渚涘簲鍟嗕富鏁版嵁鍩烘湰淇℃伅
dw,dim_supplier_company_info_dd,ds_sxgy_zz_ro,SELECT,,渚涘簲鍟?鍏徃瑙嗗浘
ods,ODSS600_MARA,ds_sxgy_zz_ro,SELECT,,
ods,ODSS600_MARC,ds_sxgy_zz_ro,SELECT,,
ods,odss990_ZMDGT139,ds_sxgy_zz_ro,SELECT,,
ods,odss990_ZMDGT150,ds_sxgy_zz_ro,SELECT,,
ods,odss990_ZMDGT153,ds_sxgy_zz_ro,SELECT,,
ods,odss990_tgsb,ds_sxgy_zz_ro,SELECT,,涓氬姟鑼冨洿
ods,odss990_zmdgt134,ds_sxgy_zz_ro,SELECT,,鍔犺浇鏃堕棿
ods,odss990_zmdgt137,ds_sxgy_zz_ro,SELECT,,涓氬姟鑼冨洿鍜屽叕鍙镐唬鐮佸叧绯?
ods,odss990_zmdgt138,ds_sxgy_zz_ro,SELECT,,鍋滅敤鏍囪瘑
ods,odss990_zmdgt143,ds_sxgy_zz_ro,SELECT,,鍒╂鼎涓績涓庢垚鏈腑蹇冨叧绯昏〃
ods,odss990_zmdgt144,ds_sxgy_zz_ro,SELECT,,涓氬姟鑼冨洿涓庢垚鏈腑蹇冨叧绯昏〃
ads,ads_ipd_ipm_add_reduce_result_dd,ds_rd_ro,SELECT,,鐮斿彂鎸囨爣鏂板缂╁噺缁撴灉鍊?
ads,ads_ipd_ipm_cbg_dxhxl_show_dd,ds_rd_ro,SELECT,,鍗曞瀷鍙烽攢閲忓缁村害灞曠ず琛?
ads,ads_ipd_ipm_cbg_model_show_dd,ds_rd_ro,SELECT,,"CBG浜у搧鍨嬪彿澶氱淮搴﹀睍绀鸿〃
"
ads,ads_ipd_ipm_development_cycle_result_dd,ds_rd_ro,SELECT,,
ads,ads_ipd_ipm_development_cycle_result_show_dd,ds_rd_ro,SELECT,,
ads,ads_ipd_ipm_development_kf_result_dd,ds_rd_ro,SELECT,,椤圭洰寮€鍙戝懆鏈熺粨鏋滆〃
ads,ads_ipd_ipm_dptxl_result_dd,ds_rd_ro,SELECT,,"鍗曞钩鍙伴攢閲忕粨鏋滆〃
"
ads,ads_ipd_ipm_dxhxl_result_dd,ds_rd_ro,SELECT,,鍗曞瀷鍙烽攢閲忕粨鏋滃睍绀鸿〃
ads,ads_ipd_ipm_dxmodel_result_dd,ds_rd_ro,SELECT,,浣庢晥鍨嬪彿鏁扮粨鏋滆〃
ads,ads_ipd_ipm_gptl_show_dd,ds_rd_ro,SELECT,,鍐呭閿€鍏卞钩鍙扮巼缁撴灉琛?
ads,ads_ipd_ipm_kdzbmid_dd,ds_rd_ro,SELECT,,瀹藉甫鎸囨爣涓棿琛?缁撴灉鍊?
ads,ads_ipd_ipm_platform_library_result_dd,ds_rd_ro,SELECT,,骞冲彴搴撳钩鍙扮粨鏋滆〃
ads,ads_ipd_ipm_platform_result_dd,ds_rd_ro,SELECT,,浜у搧骞冲彴鏁扮粨鏋滆〃
ads,ads_ipd_ipm_product_delivery_detail_dd,ds_rd_ro,SELECT,,浜у搧鍙婃椂浜や粯鐜囨槑缁嗚〃
ads,ads_ipd_ipm_product_delivery_result_dd,ds_rd_ro,SELECT,,浜у搧鍙婃椂浜や粯鐜囩粨鏋滆〃
ads,ads_ipd_ipm_project_kf_lbx_twdetail_hz_dd,ds_rd_ro,SELECT,,椤圭洰浜岀骇鐪嬫澘姹囨€昏〃
ads,ads_ipd_ipm_rdkpi_tf_project_lcb_stage_dd,ds_rd_ro,SELECT,,椤圭洰寮€鍙戝懆鏈熼噷绋嬬鍒嗛樁娈电粨鏋滆〃
ads,ads_ipd_ipm_sale_model_result_dd,ds_rd_ro,SELECT,,鍦ㄩ攢鍨嬪彿鏁扮粨鏋滆〃
ads,ads_ipd_ipm_zcmodel_result_dd,ds_rd_ro,SELECT,,鍦ㄤ骇鍨嬪彿鏁扮粨鏋滆〃
ads,ads_ipd_ipm_zgd_model_dd,ds_rd_ro,SELECT,,涓珮绔瀷鍙锋暟鍗犳瘮
